Avistaje ID,Focal Sample ID,Focal Animal,Focal Age-Sex Class,Time Start,FS Rev by PI,FS Rev by Assistant,Focal Data Checked by PI,Focal Data Checked by Assistant,Inter-Observer Rel,Comments,Dictaphone File Name,Time End,Dictaphone Used,Transcribed,Date of Transcription,End Early,Focal Completion,Start Focal in Sleep Tree,Start Sleep Tree ID,End Focal in Sleep Tree,End Sleep Tree ID
AV34571,FS12744,Sammy/,,12/30/1899 8:50:00,0,0,0,0,0,,,12/30/1899 9:55:00,,0,,0,,0,,0,
AV34571,FS12745,Eva/,,12/30/1899 10:00:00,0,0,0,0,0,,,12/30/1899 11:50:00,,0,,0,,0,,0,
AV34574,FS12746,Fiona/,,12/30/1899 8:05:00,0,0,0,0,0,,,12/30/1899 10:25:00,,0,,0,,0,,0,
AV34576,FS12747,Vita/,,12/30/1899 13:40:00,0,0,0,0,0,,,12/30/1899 16:40:00,,0,,0,,0,,0,
AV34581,FS12748,Ayax/,,12/30/1899 8:30:00,0,0,0,0,0,,,12/30/1899 16:30:00,,0,,0,,0,,0,
AV34583,FS12749,Mika/,,12/30/1899 7:35:22,0,0,0,0,0,,,12/30/1899 16:35:00,,0,,0,,0,,0,
AV34587,FS12750,Sammy/,,12/30/1899 13:30:36,0,0,0,0,0,,,12/30/1899 15:00:00,,0,,0,,0,,0,
AV34596,FS12751,Sammy/,,12/30/1899 11:10:09,0,0,0,0,0,Hoy se quedaron casi tres horas en el saladero y hubo varias interaciones afiliativas. Al final se fueron sin bajar a comer clay.,,12/30/1899 15:20:00,,0,,0,,0,,0,
AV34597,FS12752,Ana/,,12/30/1899 16:10:00,0,0,0,0,0,,,12/30/1899 18:10:00,,0,,0,,0,,1,AB-16-075
AV34598,FS12753,Ana/,,12/30/1899 5:45:06,0,0,0,0,0,,,12/30/1899 11:15:00,,0,,0,,1,AB-16-076,0,
AV34600,FS12754,Ana/,,12/30/1899 12:45:04,0,0,0,0,0,,,12/30/1899 15:15:00,,0,,0,,0,,0,
AV34602,FS12755,Buka/,,12/30/1899 8:25:22,0,0,0,0,0,,,12/30/1899 16:25:00,,0,,0,,0,,0,
AV34605,FS12756,Nipa/,,12/30/1899 9:25:16,0,0,0,0,0,,,12/30/1899 10:55:00,,0,,0,,0,,0,
AV34607,FS12757,Eva/,,12/30/1899 6:55:03,0,0,0,0,0,,,12/30/1899 11:55:40,,0,,0,,0,,0,
AV34612,FS12758,Ana/,,12/30/1899 10:00:05,0,0,0,0,0,,,12/30/1899 12:30:00,,0,,0,,0,,0,
AV34613,FS12759,Luna/,,12/30/1899 13:40:00,0,0,0,0,0,"encontre al grupo en el saladero a las 13:40 y ellos empezaron a bajar mas o menos a las 14:30. La primera fue Ana y empezaron a irse despues casi 40 minutos. En promedio cada mono se quedo adentro de la cava comiendo clay por 3-4 minutos. Luna, Loto, y Lorenzo se quedaron durmiendo en un arbol muy pequeno en Guacamayo 700 que no he podido marcar porque no estaba al 100% de cual era exactamente.",,12/30/1899 18:10:00,,0,,0,,0,,1,
AV34617,FS12760,Nipa/,,12/30/1899 13:45:00,0,0,0,0,0,,,12/30/1899 18:00:00,,0,,0,,0,,1,
AV34618,FS12761,Nipa/,,12/30/1899 5:30:13,0,0,0,0,0,"No he podido marcar el arbol dormidero porque no estaba segura al 100% de cual era, pero se trataba de un arbol pequeno.",,12/30/1899 9:30:40,,0,,0,,1,,0,
AV34625,FS12762,Andreo/,,12/30/1899 7:40:07,0,0,0,0,0,Hoy el grupo se desplazo entre dos arboles de Pseudolmedia (AB-16-082/AB-16-083) y comieron desde estes mismo arboles por mucho tiempo. Eso a dimostracion de cuanto este genere es importante en la dieta de los monos aranas y en general de los monos principalmente frugivoro del nuevo mundo.,,12/30/1899 15:30:00,,0,,0,,0,,0,
AV34628,FS12763,Buka/,,12/30/1899 7:35:15,0,0,0,0,0,"He tenido un problema con Handbase y me se borraron los datos del comportamiento de las ultima dos horas del focale, todavia decidi dejarlo porque lo mismo habian Bout, Vocalizaciones y otros datos importantes.",,12/30/1899 16:00:00,,0,,0,,0,,0,
AV34632,FS12764,Julieta/,,12/30/1899 8:35:54,0,0,0,0,0,"Hoy los monos se movieron muy al norte a este del sendero Maquisapa en un área donde nunca me habían llevado. A las 10:30 un individuo (que no he podido identificar porque tenía los monos afuera de vista) hizo varias VLC. No creo que la finalidad de estas vocalizaciones era la de fusionarse con otros monos porque ya estaban en un subgrupo muy grande, mas bien me pareció que la hicieron porque se encontraban en un área nueva o que no estaban utilizando hace mucho tiempo.",,12/30/1899 11:55:00,,0,,0,,0,,0,
AV34633,FS12765,Vita/,,12/30/1899 6:45:16,0,0,0,0,0,"Los monos hoy se quedaron en el saladero y al final se fueron sin bajar a comer clay. Logre seguirlos pero perdi de la vista a Vita, asi que serre su focal. Empeze un focal de Ana, que duro mas o menos dos horas. Al final lo borre porque habia tenido a los monos en resting afuera de vista por la mayoria del tiempo.",,12/30/1899 13:25:00,,0,,0,,0,,0,
AV34636,FS12766,Nipa/,,12/30/1899 9:30:00,0,0,0,0,0,,,12/30/1899 15:30:56,,0,,0,,0,,0,
AV34638,FS12767,Vita/,,12/30/1899 6:35:05,0,0,0,0,0,Dalla 7 meteré ab 16-061 13 m 180,,12/30/1899 9:35:00,,0,,0,,0,,0,
AV34638,FS12768,Eva/,,12/30/1899 10:15:40,0,0,0,0,0,,,12/30/1899 15:15:40,,0,,0,,0,,0,
AV34648,FS12769,Sammy/,,12/30/1899 15:25:08,0,0,0,0,0,Cerre el focal antes porque tuvimos los monos fuera de vista pero lo mismo hemos podido dejarlos dormido cerca del sendero R,,12/30/1899 17:10:40,,0,,0,,0,,0,
AV34653,FS12770,Andreo/,,12/30/1899 11:10:06,0,0,0,0,0,,,12/30/1899 16:15:00,,0,,0,,0,,0,
AV34657,FS12771,Eva/,,12/30/1899 13:45:00,0,0,0,0,0,"Los monos se reuniron en el saladero, quedandose antes en resting al rededor de GP 275. Al final se fueron sin bajar a comer clay. Perdi de vista a Eva asi que cambie de focal y empeze a seguir a Vita.",,12/30/1899 15:45:00,,0,,0,,0,,0,
AV34657,FS12772,Vita/,,12/30/1899 15:55:11,0,0,0,0,0,,,12/30/1899 17:50:00,,0,,0,,0,,0,
AV34663,FS12773,Mika/,,12/30/1899 12:45:14,0,0,0,0,0,,,12/30/1899 13:55:40,,0,,0,,0,,0,
AV34665,FS12774,Sofia/,,12/30/1899 8:55:04,0,0,0,0,0,,,12/30/1899 17:45:57,,0,,0,,0,,0,
AV34667,FS12775,Sofia/,,12/30/1899 8:00:04,0,0,0,0,0,,,12/30/1899 9:15:40,,0,,0,,0,,0,
AV34672,FS12776,Sofia/,,12/30/1899 6:40:18,0,0,0,0,0,,,12/30/1899 17:20:40,,0,,0,,0,,0,
AV34677,FS12777,Luna/,,12/30/1899 6:35:05,0,0,0,0,0,,,12/30/1899 7:50:00,,0,,0,,0,,0,
AV34677,FS12778,Vita/,,12/30/1899 7:55:08,0,0,0,0,0,,,12/30/1899 9:15:00,,0,,0,,0,,0,
AV34680,FS12779,Nipa/,,12/30/1899 10:45:39,0,0,0,0,0,,,12/30/1899 12:10:00,,0,,0,,0,,0,
AV34683,FS12780,Sofia/,,12/30/1899 8:05:04,0,0,0,0,0,,,12/30/1899 12:00:00,,0,,0,,0,,0,
AV34694,FS12781,Nenki/,,12/30/1899 6:15:13,0,0,0,0,0,,,12/30/1899 9:15:40,,0,,0,,0,,0,
AV34694,FS12782,Vita/,,12/30/1899 9:20:06,0,0,0,0,0,,,12/30/1899 12:40:40,,0,,0,,0,,0,
AV34694,FS12783,Vita/,,12/30/1899 13:10:48,0,0,0,0,0,,,12/30/1899 16:00:40,,0,,0,,0,,0,
AV34694,FS12784,Eva/,,12/30/1899 16:40:16,0,0,0,0,0,,,12/30/1899 18:00:46,,0,,0,,0,,0,
AV34696,FS12785,Andreo/,,12/30/1899 7:20:04,0,0,0,0,0,,,12/30/1899 11:00:40,,0,,0,,0,,0,
AV34696,FS12786,Buka/,,12/30/1899 12:30:29,0,0,0,0,0,,,12/30/1899 17:20:00,,0,,0,,0,,0,
AV34705,FS12787,Rumba/,,12/30/1899 7:50:02,0,0,0,0,0,,,12/30/1899 11:05:00,,0,,0,,0,,0,
AV34705,FS12788,Nenki/,,12/30/1899 11:15:14,0,0,0,0,0,,,12/30/1899 15:10:40,,0,,0,,0,,0,
AV34711,FS12789,Nenki/,,12/30/1899 7:15:10,0,0,0,0,0,,,12/30/1899 8:40:00,,0,,0,,0,,0,
AV34720,FS12790,Ayax/,,12/30/1899 9:50:04,0,0,0,0,0,"Hoy vimos copular a Ayax y Fiona. En particular la hembra se fusiono al rededor de las 13 y se quedo en resting por mas que una hora en un arbol a lado de lo de Ayax, mirando siempre en direccion del macho. De aqui la hembra se acerco a Ayax y empezo al copula que duro 30 minutos (desde las 13:48 hasta las 14:18) y el macho eyaculo a las 14:17.",,12/30/1899 16:40:00,,0,,0,,0,,0,
AV34726,FS12791,Ayax/,,12/30/1899 8:00:05,0,0,0,0,0,,,12/30/1899 11:35:00,,0,,0,,0,,0,
AV34739,FS12792,Sofia/,,12/30/1899 13:20:03,0,0,0,0,0,,,12/30/1899 14:20:00,,0,,0,,0,,0,
AV34739,FS12793,Buka/,,12/30/1899 14:25:46,0,0,0,0,0,,,12/30/1899 17:00:00,,0,,0,,0,,0,
AV34743,FS12794,Buka/,,12/30/1899 8:30:04,0,0,0,0,0,,,12/30/1899 15:50:00,,0,,0,,0,,0,
AV34743,FS12795,Andreo/,,12/30/1899 15:55:21,0,0,0,0,0,Los dejamos durmiendo en un arbol del sub-canopy pero la mañana siguiente ya de habia movido.,,12/30/1899 18:10:00,,0,,0,,0,,0,
AV34745,FS12796,Summer/,,12/30/1899 8:15:52,0,0,0,0,0,,,12/30/1899 8:55:00,,0,,0,,0,,0,
AV34745,FS12797,Andreo/,,12/30/1899 9:00:00,0,0,0,0,0,,,12/30/1899 11:10:00,,0,,0,,0,,0,
AV34749,FS12798,Olio/,,12/30/1899 10:25:02,0,0,0,0,0,,,12/30/1899 16:25:36,,0,,0,,0,,0,
AV34757,FS12799,Nipa/,,12/30/1899 7:10:00,0,0,0,0,0,,,12/30/1899 13:25:00,,0,,0,,0,,0,
AV34763,FS12800,Mika/,,12/30/1899 7:50:03,0,0,0,0,0,,,12/30/1899 10:10:00,,0,,0,,0,,0,
AV34763,FS12801,Andreo/,,12/30/1899 11:40:04,0,0,0,0,0,Lo chiudo alle 14 40,,12/30/1899 15:30:00,,0,,0,,0,,0,
AV34774,FS12802,Olio/,,12/30/1899 7:15:07,0,0,0,0,0,,,12/30/1899 8:35:00,,0,,0,,0,,0,
AV34774,FS12803,Vita/,,12/30/1899 8:45:20,0,0,0,0,0,,,12/30/1899 13:00:00,,0,,0,,0,,0,
AV34778,FS12804,Julieta/,,12/30/1899 10:35:17,0,0,0,0,0,,,12/30/1899 11:50:00,,0,,0,,0,,0,
AV34778,FS12805,Summer/,,12/30/1899 11:55:00,0,0,0,0,0,,,12/30/1899 16:20:00,,0,,0,,0,,0,
AV34783,FS12806,Rumba/,,12/30/1899 10:15:00,0,0,0,0,0,,,12/30/1899 11:15:00,,0,,0,,0,,0,
AV34783,FS12807,Olio/,,12/30/1899 11:20:29,0,0,0,0,0,,,12/30/1899 14:55:00,,0,,0,,0,,0,
AV34788,FS12808,Mono/,,12/30/1899 9:00:18,0,0,0,0,0,A las 14:34 todos se fueron y solo nos quedamos con Koinka y Julieta ,,12/30/1899 14:30:00,,0,,0,,0,,0,
AV34796,FS12809,Olio/,,12/30/1899 10:40:02,0,0,0,0,0,,,12/30/1899 12:00:00,,0,,0,,0,,0,
AV34796,FS12810,Luna/,,12/30/1899 12:15:00,0,0,0,0,0,,,12/30/1899 15:05:00,,0,,0,,0,,0,
AV34799,FS12811,Ayax/,,12/30/1899 7:50:08,0,0,0,0,0,,,12/30/1899 9:25:00,,0,,0,,0,,0,
AV34799,FS12812,Olio/,,12/30/1899 9:30:12,0,0,0,0,0,,,12/30/1899 11:00:00,,0,,0,,0,,0,
AV34803,FS12813,Julieta/,,12/30/1899 11:20:06,0,0,0,0,0,,,12/30/1899 17:45:00,,0,,0,,0,,0,
AV34805,FS12814,Andreo/,,12/30/1899 9:30:29,0,0,0,0,0,,,12/30/1899 13:00:00,,0,,0,,0,,0,
AV34809,FS12815,Andreo/,,12/30/1899 8:30:00,0,0,0,0,0,,,12/30/1899 11:50:00,,0,,0,,0,,0,
AV34809,FS12816,Mono/,,12/30/1899 12:00:00,0,0,0,0,0,,,12/30/1899 13:20:00,,0,,0,,0,,0,
AV34818,FS12817,Sammy/,,12/30/1899 7:00:02,0,0,0,0,0,Como siempre es muy difícil seguir bien a Sammy y lo he tenido mucho tiempo afuera de vista. Eso paso también porque los monos se quedaron bastante tiempo en el saladero.,,12/30/1899 16:30:00,,0,,0,,0,,0,
AV34825,FS12818,Summer/,,12/30/1899 9:00:00,0,0,0,0,0,,,12/30/1899 12:00:00,,0,,0,,0,,0,
AV34827,FS12819,Olio/,,12/30/1899 7:45:12,0,0,0,0,0,,,12/30/1899 12:25:00,,0,,0,,0,,0,
AV34834,FS12820,Sammy/,,12/30/1899 9:30:00,0,0,0,0,0,,,12/30/1899 10:50:00,,0,,0,,0,,0,
AV34835,FS12821,Nenki/,,12/30/1899 6:20:05,0,0,0,0,0,,,12/30/1899 15:20:00,,0,,0,,0,,0,
AV34839,FS12822,Eva/,,12/30/1899 6:40:06,0,0,0,0,0,,,12/30/1899 8:00:00,,0,,0,,0,,0,
AV34839,FS12823,Nenki/,,12/30/1899 8:00:00,0,0,0,0,0,,,12/30/1899 13:20:00,,0,,0,,0,,0,
AV34846,FS12824,Luna/,,12/30/1899 7:00:06,0,0,0,0,0,,,12/30/1899 18:00:00,,0,,0,,0,,0,
AV34850,FS12825,Luna/,,12/30/1899 6:40:43,0,0,0,0,0,,,12/30/1899 10:05:00,,0,,0,,0,,0,
AV34855,FS12826,Olio/,,12/30/1899 11:20:55,0,0,0,0,0,,,12/30/1899 12:55:00,,0,,0,,0,,0,
AV34856,FS12827,Fiona/,,12/30/1899 6:30:02,0,0,0,0,0,,,12/30/1899 10:10:50,,0,,0,,0,,0,
AV34858,FS12828,Ayax/,,12/30/1899 10:50:00,0,0,0,0,0,,,12/30/1899 13:20:00,,0,,0,,0,,0,
AV34859,FS12829,Sammy/,,12/30/1899 7:00:00,0,0,0,0,0,,,12/30/1899 12:00:00,,0,,0,,0,,0,
AV34859,FS12830,Ana/,,12/30/1899 12:00:00,0,0,0,0,0,,,12/30/1899 14:20:00,,0,,0,,0,,0,
AV34863,FS12831,Summer/,,12/30/1899 8:20:08,0,0,0,0,0,,,12/30/1899 10:30:00,,0,,0,,0,,0,
AV34866,FS12832,Ayax/,,12/30/1899 9:15:00,0,0,0,0,0,,,12/30/1899 15:45:00,,0,,0,,0,,0,
AV34869,FS12833,Sammy/,,12/30/1899 12:00:55,0,0,0,0,0,,,12/30/1899 13:20:00,,0,,0,,0,,0,
AV34872,FS12834,Sofia/,,12/30/1899 7:00:03,0,0,0,0,0,,,12/30/1899 15:00:00,,0,,0,,0,,0,
AV34872,FS12835,Summer/,,12/30/1899 15:00:00,0,0,0,0,0,,,12/30/1899 16:45:31,,0,,0,,0,,0,
AV34879,FS12836,Sofia/,,12/30/1899 8:35:09,0,0,0,0,0,,,12/30/1899 10:10:00,,0,,0,,0,,0,
AV34879,FS12837,Summer/,,12/30/1899 10:15:00,0,0,0,0,0,,,12/30/1899 15:35:00,,0,,0,,0,,0,
AV34884,FS12838,Ayax/,,12/30/1899 7:00:00,0,0,0,0,0,,,12/30/1899 17:15:00,,0,,0,,0,,0,
AV34887,FS12839,Olio/,,12/30/1899 6:45:00,0,0,0,0,0,,,12/30/1899 11:45:00,,0,,0,,0,,0,
AV34895,FS12840,Sofia/,,12/30/1899 7:50:00,0,0,0,0,0,,,12/30/1899 12:00:00,,0,,0,,0,,0,
AV34900,FS12841,Sofia/,,12/30/1899 10:00:19,0,0,0,0,0,,,12/30/1899 14:30:00,,0,,0,,0,,0,
AV34906,FS12842,Sofia/,,12/30/1899 8:30:00,0,0,0,0,0,,,12/30/1899 9:20:00,,0,,0,,0,,0,
AV34906,FS12843,Mono/,,12/30/1899 9:40:53,0,0,0,0,0,,,12/30/1899 13:10:00,,0,,0,,0,,0,
AV34917,FS12844,Sofia/,,12/30/1899 9:15:35,0,0,0,0,0,,,12/30/1899 12:15:00,,0,,0,,0,,0,
AV34918,FS12845,Vita/,,12/30/1899 9:50:26,0,0,0,0,0,,,12/30/1899 10:45:00,,0,,0,,0,,0,
AV34923,FS12846,Sofia/,,12/30/1899 8:45:29,0,0,0,0,0,,,12/30/1899 10:45:00,,0,,0,,0,,0,
AV34923,FS12847,Andreo/,,12/30/1899 11:00:00,0,0,0,0,0,,,12/30/1899 12:55:00,,0,,0,,0,,0,
AV34923,FS12848,Sofia/,,12/30/1899 14:15:00,0,0,0,0,0,,,12/30/1899 15:45:00,,0,,0,,0,,0,
AV34934,FS12849,Sofia/,,12/30/1899 9:00:06,0,0,0,0,0,,,12/30/1899 12:55:00,,0,,0,,0,,0,
AV34937,FS12850,Andreo/,,12/30/1899 13:30:08,0,0,0,0,0,,,12/30/1899 16:50:00,,0,,0,,0,,0,
AV34938,FS12851,Ana/,,12/30/1899 6:00:04,0,0,0,0,0,,,12/30/1899 9:05:00,,0,,0,,1,AB-13-143,0,
AV34941,FS12852,Rumba/,,12/30/1899 12:00:00,0,0,0,0,0,,,12/30/1899 12:50:00,,0,,0,,0,,0,
AV34941,FS12853,Olio/,,12/30/1899 13:00:15,0,0,0,0,0,,,12/30/1899 17:15:00,,0,,0,,0,,0,
AV34944,FS12854,Ayax/,,12/30/1899 7:25:00,0,0,0,0,0,,,12/30/1899 11:25:00,,0,,0,,0,,0,
AV34944,FS12855,Luna/,,12/30/1899 11:30:00,0,0,0,0,0,,,12/30/1899 18:00:00,,0,,0,,0,,1,AB-17-066
AV34957,FS12856,Vita/,,12/30/1899 7:00:00,0,0,0,0,0,,,12/30/1899 16:15:00,,0,,0,,0,,0,
AV34965,FS12857,Ana/,,12/30/1899 9:10:00,0,0,0,0,0,,,12/30/1899 14:40:00,,0,,0,,0,,0,
AV34965,FS12858,Sammy/,,12/30/1899 15:00:28,0,0,0,0,0,,,12/30/1899 17:15:00,,0,,0,,0,,0,
AV34977,FS12859,Summer/,,12/30/1899 8:00:02,0,0,0,0,0,,,12/30/1899 16:55:00,,0,,0,,0,,0,
AV34982,FS12860,Nipa/,,12/30/1899 7:45:21,0,0,0,0,0,,,12/30/1899 13:45:00,,0,,0,,0,,0,
AV27816,FS12901,Nika/,,12/30/1899 9:05:00,0,0,0,0,0,,,12/30/1899 16:25:42,,0,,0,,0,,0,
AV27818,FS12902,Olio/,,12/30/1899 8:30:33,0,0,0,0,0,,,12/30/1899 9:20:33,,0,,0,,0,,0,
AV27822,FS12903,Vita/,,12/30/1899 14:52:18,0,0,0,0,0,,,12/30/1899 18:25:18,,0,,0,,0,,0,
AV27834,FS12904,Kauo/,,12/30/1899 10:26:11,0,0,0,0,0,,,12/30/1899 16:08:17,,0,,0,,0,,0,
AV27842,FS12905,Vita/,,12/30/1899 6:50:00,0,0,0,0,0,,,12/30/1899 17:15:44,,0,,0,,0,,0,
AV27848,FS12906,Nika/,,12/30/1899 8:57:20,0,0,0,0,0,,,12/30/1899 11:40:20,,0,,0,,0,,0,
AV27851,FS12907,Kauo/,,12/30/1899 15:00:13,0,0,0,0,0,,,12/30/1899 18:07:23,,0,,0,,0,,0,
AV27863,FS12908,Julieta,,12/30/1899 11:38:08,0,0,0,0,0,,,12/30/1899 16:00:08,,0,,0,,0,,0,
AV27866,FS12909,Rumba/,,12/30/1899 9:33:47,0,0,0,0,0,,,12/30/1899 16:10:40,,0,,0,,0,,0,
AV27870,FS12910,Nenki/,,12/30/1899 7:25:33,0,0,0,0,0,,,12/30/1899 12:05:47,,0,,0,,0,,0,
AV27877,FS12911,Ana/,,12/30/1899 7:15:08,0,0,0,0,0,,,12/30/1899 14:55:40,,0,,0,,0,,0,
AV27888,FS12912,Andreo/,,12/30/1899 15:00:00,0,0,0,0,0,,,12/30/1899 16:49:26,,0,,0,,0,,0,
AV27888,FS12913,Olio/,,12/30/1899 17:14:00,0,0,0,0,0,,,12/30/1899 18:29:40,,0,,0,,0,,0,
AV27893,FS12914,Mono/,,12/30/1899 11:00:02,0,0,0,0,0,,,12/30/1899 11:11:00,,0,,0,,0,,0,
AV27895,FS12915,Luna/,,12/30/1899 10:18:00,0,0,0,0,0,,,12/30/1899 12:21:00,,0,,0,,0,,0,
AV27903,FS12916,Andreo/,,12/30/1899 11:25:00,0,0,0,0,0,,,12/30/1899 13:10:00,,0,,0,,0,,0,
AV27905,FS12917,Luna/,,12/30/1899 9:40:15,0,0,0,0,0,,,12/30/1899 10:10:00,,0,,0,,0,,0,
AV27905,FS12918,Nenki/,,12/30/1899 10:15:12,0,0,0,0,0,,,12/30/1899 11:05:00,,0,,0,,0,,0,
AV27911,FS12919,Nika/,,12/30/1899 10:30:04,0,0,0,0,0,,,12/30/1899 11:45:27,,0,,0,,0,,0,
AV27918,FS12920,Kauo/,,12/30/1899 10:55:00,0,0,0,0,0,,,12/30/1899 15:55:00,,0,,0,,0,,0,
AV27919,FS12921,Lucas/,,12/30/1899 10:00:00,0,0,0,0,0,,,12/30/1899 11:00:00,,0,,0,,0,,0,
AV27922,FS12922,Nika/,,12/30/1899 11:30:11,0,0,0,0,0,,,12/30/1899 14:55:09,,0,,0,,0,,0,
AV27926,FS12923,Buka/,,12/30/1899 11:00:00,0,0,0,0,0,,,12/30/1899 16:45:00,,0,,0,,0,,0,
AV27926,FS12924,Rumba/,,12/30/1899 16:50:00,0,0,0,0,0,"She goes to sleep in the same tree as Mono is sleeping, possible consortship.",,12/30/1899 18:15:00,,0,,0,,0,,0,
AV27928,FS12925,Rumba/,,12/30/1899 5:55:21,0,0,0,0,0,,,12/30/1899 7:45:21,,0,,0,,1,AB-15-214,0,
AV27935,FS12926,Nika/,,12/30/1899 8:55:00,0,0,0,0,0,,,12/30/1899 15:00:16,,0,,0,,0,,0,
AV27945,FS12927,Luna/,,12/30/1899 14:55:00,0,0,0,0,0,,,12/30/1899 17:30:00,,0,,0,,0,,0,
AV27947,FS12928,Eva/,,12/30/1899 9:05:00,0,0,0,0,0,,,12/30/1899 11:05:00,,0,,0,,0,,0,
AV27976,FS12929,Luna/,,12/30/1899 10:40:00,0,0,0,0,0,,,12/30/1899 14:45:00,,0,,0,,0,,0,
AV27978,FS12930,Sammy/,,12/30/1899 9:45:00,0,0,0,0,0,,,12/30/1899 14:45:00,,0,,0,,0,,0,
AV27983,FS12931,Buka/,,12/30/1899 13:30:00,0,0,0,0,0,,,12/30/1899 18:15:27,,0,,0,,0,,0,
AV27992,FS12932,Luna/,,12/30/1899 14:50:00,0,0,0,0,0,,,12/30/1899 18:20:00,,0,,0,,0,,1,AB-15-225
AV28003,FS12933,Mika/,,12/30/1899 11:05:00,0,0,0,0,0,,,12/30/1899 18:00:00,,0,,0,,0,,0,
AV28005,FS12934,Mika/,,12/30/1899 6:10:00,0,0,0,0,0,,,12/30/1899 15:00:00,,0,,0,,1,AB-15-227,0,
AV28008,FS12935,Ceiba/,,12/30/1899 5:45:00,0,0,0,0,0,,,12/30/1899 15:40:00,,0,,0,,0,,0,
AV28012,FS12936,Sammy/,,12/30/1899 17:15:00,0,0,0,0,0,,,12/30/1899 18:20:11,,0,,0,,0,,0,
AV28021,FS12937,Sammy/,,12/30/1899 17:20:00,0,0,0,0,0,,,12/30/1899 18:30:00,,0,,0,,0,,1,AB-13-113
AV28022,FS12938,Sammy/,,12/30/1899 8:25:00,0,0,0,0,0,,,12/30/1899 11:00:00,,0,,0,,1,AB-13-113,0,
AV28024,FS12939,Ayax/,,12/30/1899 10:35:00,0,0,0,0,0,,,12/30/1899 18:20:00,,0,,0,,0,,0,
AV28025,FS12940,Luna/,,12/30/1899 9:05:00,0,0,0,0,0,,,12/30/1899 14:00:00,,0,,0,,0,,0,
AV28031,FS12941,Eva/,,12/30/1899 11:55:00,0,0,0,0,0,,,12/30/1899 17:10:00,,0,,0,,0,,0,
AV28034,FS12942,Mono/,,12/30/1899 14:00:00,0,0,0,0,0,,,12/30/1899 16:25:29,,0,,0,,0,,0,
AV28038,FS12943,Eva/,,12/30/1899 12:30:00,0,0,0,0,0,,,12/30/1899 15:05:00,,0,,0,,0,,0,
AV28038,FS12944,Nika/,,12/30/1899 15:45:00,0,0,0,0,0,,,12/30/1899 17:55:09,,0,,0,,0,,0,
AV28039,FS12945,Nika/,,12/30/1899 13:10:09,0,0,0,0,0,,,12/30/1899 18:10:00,,0,,0,,0,,0,
AV36022,FS15230,Eva/,,12/30/1899 13:50:41,0,0,0,0,0,,,12/30/1899 15:50:00,,0,,0,,0,,0,
AV36026,FS15231,Luna/,,12/30/1899 6:55:00,0,0,0,0,0,,,12/30/1899 15:00:00,,0,,0,,0,,0,
AV36033,FS15232,Eva/,,12/30/1899 10:55:31,0,0,0,0,0,,,12/30/1899 14:20:00,,0,,0,,0,,0,
AV36038,FS15233,Luna/,,12/30/1899 10:05:34,0,0,0,0,0,,,12/30/1899 14:00:00,,0,,0,,0,,0,
AV36048,FS15234,Nenki/,,12/30/1899 10:45:00,0,0,0,0,0,,,12/30/1899 16:45:00,,0,,0,,0,,0,
AV36050,FS15235,Vita/,,12/30/1899 7:45:10,0,0,0,0,0,"A las 10:48 llega un venado al saladero mientras que Fiona y Loto observan con detenimiento. Loto se ubica en las ramas cercanas a la entrada del saladero y Fiona desde un árbol al lado del AB-09-060. Loto lanza ramitas al venado y Fiona emite algunos VWH.El primero en acercarse más a la entrada del saladero es una hembra aullador lleno de nuches y flaco, lo siguen de cerca Fiona y Loto ",,12/30/1899 13:35:00,,0,,0,,0,,0,
AV36054,FS15236,Luna/,,12/30/1899 6:55:00,0,0,0,0,0,Me llevan al saladero pero no bajan. Durante la mañana y antes de llegar al saladero no se reconoce individuo cercano a Luna estaba solo con Loto y Lorenzo un poco alejada del resto del grupo (20-30m). Una vez en el Saladero se escucha que algunos individuos se alimentan de árboles cercanos como spike. ,,12/30/1899 12:30:00,,0,,0,,0,,0,
AV36054,FS15237,Nipa/,,12/30/1899 12:55:00,0,0,0,0,0,,,12/30/1899 15:00:00,,0,,0,,0,,0,
AV36098,FS15238,Gordon/,,12/30/1899 7:45:00,0,0,0,0,0,,,12/30/1899 9:45:53,,0,,0,,0,,0,
AV36100,FS15239,Olivia/,,12/30/1899 8:35:54,0,0,0,0,0,,,12/30/1899 9:35:00,,0,,0,,0,,0,
AV36100,FS15240,Dexter/,,12/30/1899 14:50:00,0,0,0,0,0,,,12/30/1899 16:50:00,,0,,0,,0,,0,
AV36103,FS15241,Cuzco/,,12/30/1899 7:55:00,0,0,0,0,0,,,12/30/1899 9:15:00,,0,,0,,0,,0,
AV36103,FS15242,Chromeo/,,12/30/1899 12:45:00,0,0,0,0,0,,,12/30/1899 14:50:00,,0,,0,,0,,0,
AV36116,FS15243,Chromeo/,,12/30/1899 14:55:00,0,0,0,0,0,,,12/30/1899 16:55:00,,0,,0,,0,,0,
AV36127,FS15244,Gael/,,12/30/1899 10:05:00,0,0,0,0,0,,,12/30/1899 12:05:33,,0,,0,,0,,0,
AV36127,FS15245,Gordon/,,12/30/1899 13:50:00,0,0,0,0,0,,,12/30/1899 15:50:00,,0,,0,,0,,0,
AV36130,FS15246,Goodwin/,,12/30/1899 10:30:00,0,0,0,0,0,,,12/30/1899 11:30:00,,0,,0,,0,,0,
